transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00006754,2025-04-28 16:04:00+00:00,BTC,0.35,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221233+00:00
BTCX-00006755,2025-04-28 11:18:00+00:00,BTC,0.2,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.221293+00:00
BTCX-00006756,2025-04-28 12:55:00+00:00,BTC,0.05,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221343+00:00
BTCX-00006757,2025-04-28 10:13:00+00:00,BTC,0.35,COMPRA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221393+00:00
BTCX-00006758,2025-04-29 17:57:00+00:00,BTC,0.32,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.221453+00:00
BTCX-00006759,2025-04-29 10:20:00+00:00,BTC,0.45,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221505+00:00
BTCX-00006760,2025-04-29 17:21:00+00:00,BTC,0.33,VENDA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.221558+00:00
BTCX-00006761,2025-04-29 14:27:00+00:00,BTC,0.21,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221615+00:00
BTCX-00006762,2025-04-29 09:10:00+00:00,BTC,0.41,COMPRA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.221671+00:00
BTCX-00006763,2025-04-29 10:10:00+00:00,BTC,0.43,VENDA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221730+00:00
BTCX-00006764,2025-04-29 09:58:00+00:00,BTC,0.21,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221785+00:00
BTCX-00006765,2025-04-29 20:38:00+00:00,BTC,0.34,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221835+00:00
BTCX-00006766,2025-04-29 17:56:00+00:00,BTC,0.11,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.221885+00:00
BTCX-00006767,2025-04-29 14:09:00+00:00,BTC,0.03,COMPRA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221940+00:00
BTCX-00006768,2025-04-29 12:53:00+00:00,BTC,0.44,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221991+00:00
BTCX-00006769,2025-04-29 17:55:00+00:00,BTC,0.3,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.222042+00:00
BTCX-00006770,2025-04-29 12:47:00+00:00,BTC,0.11,COMPRA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.222098+00:00
BTCX-00006771,2025-04-30 17:27:00+00:00,BTC,0.19,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.222164+00:00
BTCX-00006772,2025-04-30 16:34:00+00:00,BTC,0.25,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.222223+00:00
BTCX-00006773,2025-04-30 20:42:00+00:00,BTC,0.5,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.222279+00:00
BTCX-00006774,2025-04-30 11:33:00+00:00,BTC,0.3,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.222330+00:00
BTCX-00006775,2025-04-30 12:09:00+00:00,BTC,0.01,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.222383+00:00
BTCX-00006776,2025-04-30 12:53:00+00:00,BTC,0.18,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.222435+00:00
BTCX-00006777,2025-04-30 09:26:00+00:00,BTC,0.12,COMPRA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.222491+00:00
BTCX-00006778,2025-04-30 19:40:00+00:00,BTC,0.23,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.222548+00:00
BTCX-00006779,2025-04-30 14:57:00+00:00,BTC,0.28,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.222607+00:00
BTCX-00006780,2025-04-30 11:54:00+00:00,BTC,0.29,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.222664+00:00
BTCX-00006781,2025-04-30 09:03:00+00:00,BTC,0.17,VENDA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.222721+00:00
BTCX-00006782,2025-04-30 17:22:00+00:00,BTC,0.46,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.222777+00:00
BTCX-00006783,2025-04-30 11:49:00+00:00,BTC,0.3,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.222828+00:00
BTCX-00006784,2025-04-30 19:52:00+00:00,BTC,0.09,COMPRA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.222878+00:00
BTCX-00006785,2025-05-01 09:19:00+00:00,BTC,0.46,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.222939+00:00
BTCX-00006786,2025-05-01 20:09:00+00:00,BTC,0.22,VENDA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.222991+00:00
BTCX-00006787,2025-05-01 15:33:00+00:00,BTC,0.39,COMPRA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.223043+00:00
BTCX-00006788,2025-05-01 16:41:00+00:00,BTC,0.03,VENDA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.223100+00:00
BTCX-00006789,2025-05-01 15:30:00+00:00,BTC,0.36,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223157+00:00
BTCX-00006790,2025-05-01 15:40:00+00:00,BTC,0.19,VENDA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.223216+00:00
BTCX-00006791,2025-05-01 12:33:00+00:00,BTC,0.26,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223272+00:00
BTCX-00006792,2025-05-01 09:19:00+00:00,BTC,0.18,VENDA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223322+00:00
BTCX-00006793,2025-05-01 15:31:00+00:00,BTC,0.48,COMPRA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.223372+00:00
BTCX-00006794,2025-05-01 20:11:00+00:00,BTC,0.4,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.223422+00:00
BTCX-00006795,2025-05-01 13:34:00+00:00,BTC,0.39,VENDA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223477+00:00
BTCX-00006796,2025-05-01 16:58:00+00:00,BTC,0.45,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.223527+00:00
BTCX-00006797,2025-05-01 19:54:00+00:00,BTC,0.28,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223583+00:00
BTCX-00006798,2025-05-01 18:16:00+00:00,BTC,0.21,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.223640+00:00
BTCX-00006799,2025-05-01 13:02:00+00:00,BTC,0.32,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223696+00:00
BTCX-00006800,2025-05-02 18:20:00+00:00,BTC,0.14,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.223760+00:00
BTCX-00006801,2025-05-02 20:03:00+00:00,BTC,0.15,COMPRA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223812+00:00
BTCX-00006802,2025-05-02 09:44:00+00:00,BTC,0.08,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223864+00:00
BTCX-00006803,2025-05-02 16:05:00+00:00,BTC,0.49,VENDA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223917+00:00
BTCX-00006804,2025-05-02 12:15:00+00:00,BTC,0.23,VENDA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.223970+00:00
BTCX-00006805,2025-05-02 09:20:00+00:00,BTC,0.36,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.224027+00:00
BTCX-00006806,2025-05-02 19:01:00+00:00,BTC,0.08,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.224083+00:00
BTCX-00006807,2025-05-02 16:17:00+00:00,BTC,0.13,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.224140+00:00
BTCX-00006808,2025-05-02 09:08:00+00:00,BTC,0.41,VENDA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.224197+00:00
BTCX-00006809,2025-05-02 17:49:00+00:00,BTC,0.3,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.224254+00:00
BTCX-00006810,2025-05-02 14:38:00+00:00,BTC,0.28,VENDA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.224305+00:00
BTCX-00006811,2025-05-02 18:42:00+00:00,BTC,0.19,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.224356+00:00
BTCX-00006812,2025-05-02 18:21:00+00:00,BTC,0.4,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.224405+00:00
BTCX-00006813,2025-05-02 14:20:00+00:00,BTC,0.42,COMPRA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.224457+00:00
BTCX-00006814,2025-05-02 15:08:00+00:00,BTC,0.37,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.224508+00:00
BTCX-00006815,2025-05-03 17:23:00+00:00,BTC,0.19,COMPRA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.224571+00:00
BTCX-00006816,2025-05-03 18:22:00+00:00,BTC,0.11,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.224629+00:00
BTCX-00006817,2025-05-03 19:57:00+00:00,BTC,0.24,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.224687+00:00
BTCX-00006818,2025-05-03 19:49:00+00:00,BTC,0.34,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.224744+00:00
BTCX-00006819,2025-05-03 19:20:00+00:00,BTC,0.07,COMPRA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.224797+00:00
BTCX-00006820,2025-05-03 20:11:00+00:00,BTC,0.06,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.224847+00:00
BTCX-00006821,2025-05-03 13:45:00+00:00,BTC,0.19,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.224898+00:00
BTCX-00006822,2025-05-03 12:02:00+00:00,BTC,0.43,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.224951+00:00
BTCX-00006823,2025-05-03 15:48:00+00:00,BTC,0.4,VENDA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225012+00:00
BTCX-00006824,2025-05-03 09:32:00+00:00,BTC,0.47,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225070+00:00
BTCX-00006825,2025-05-03 12:52:00+00:00,BTC,0.47,VENDA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225126+00:00
BTCX-00006826,2025-05-03 11:46:00+00:00,BTC,0.06,COMPRA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.225182+00:00
BTCX-00006827,2025-05-03 13:00:00+00:00,BTC,0.48,COMPRA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225238+00:00
BTCX-00006828,2025-05-03 15:14:00+00:00,BTC,0.19,COMPRA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.225294+00:00
BTCX-00006829,2025-05-04 11:51:00+00:00,BTC,0.46,COMPRA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225351+00:00
BTCX-00006830,2025-05-04 14:45:00+00:00,BTC,0.43,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.225403+00:00
BTCX-00006831,2025-05-04 18:20:00+00:00,BTC,0.38,COMPRA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225454+00:00
BTCX-00006832,2025-05-04 13:59:00+00:00,BTC,0.31,VENDA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225504+00:00
BTCX-00006833,2025-05-04 19:15:00+00:00,BTC,0.1,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.225559+00:00
BTCX-00006834,2025-05-04 09:05:00+00:00,BTC,0.36,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225618+00:00
BTCX-00006835,2025-05-04 13:47:00+00:00,BTC,0.47,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.225680+00:00
BTCX-00006836,2025-05-04 20:23:00+00:00,BTC,0.31,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225736+00:00
BTCX-00006837,2025-05-04 18:49:00+00:00,BTC,0.44,VENDA,USD,C007,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225790+00:00
BTCX-00006838,2025-05-04 16:27:00+00:00,BTC,0.35,VENDA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225841+00:00
BTCX-00006839,2025-05-04 16:15:00+00:00,BTC,0.19,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225896+00:00
BTCX-00006840,2025-05-04 11:01:00+00:00,BTC,0.5,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.225946+00:00
BTCX-00006841,2025-05-05 17:05:00+00:00,BTC,0.15,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.226003+00:00
BTCX-00006842,2025-05-05 18:54:00+00:00,BTC,0.2,COMPRA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.226057+00:00
BTCX-00006843,2025-05-05 17:38:00+00:00,BTC,0.04,COMPRA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.226114+00:00
BTCX-00006844,2025-05-05 19:26:00+00:00,BTC,0.2,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.226171+00:00
BTCX-00006845,2025-05-05 10:52:00+00:00,BTC,0.37,COMPRA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.226227+00:00
BTCX-00006846,2025-05-05 18:02:00+00:00,BTC,0.33,COMPRA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.226281+00:00
BTCX-00006847,2025-05-05 12:12:00+00:00,BTC,0.21,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.226334+00:00
BTCX-00006848,2025-05-05 20:13:00+00:00,BTC,0.07,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.226386+00:00
BTCX-00006849,2025-05-05 15:56:00+00:00,BTC,0.41,VENDA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.226436+00:00
BTCX-00006850,2025-05-05 13:59:00+00:00,BTC,0.46,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.226491+00:00
BTCX-00006851,2025-05-05 09:54:00+00:00,BTC,0.42,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.226549+00:00
BTCX-00006852,2025-05-05 18:05:00+00:00,BTC,0.4,COMPRA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.226606+00:00
BTCX-00006853,2025-05-05 13:02:00+00:00,BTC,0.21,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.226662+00:00
BTCX-00006854,2025-05-06 11:01:00+00:00,BTC,0.49,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.226729+00:00
BTCX-00006855,2025-05-06 18:23:00+00:00,BTC,0.28,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.226785+00:00
BTCX-00006856,2025-05-06 13:57:00+00:00,BTC,0.34,VENDA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.226835+00:00
BTCX-00006857,2025-05-06 09:52:00+00:00,BTC,0.46,VENDA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.226886+00:00
BTCX-00006858,2025-05-06 20:09:00+00:00,BTC,0.23,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.226938+00:00
BTCX-00006859,2025-05-06 10:52:00+00:00,BTC,0.25,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.226990+00:00
BTCX-00006860,2025-05-06 09:53:00+00:00,BTC,0.13,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.227043+00:00
BTCX-00006861,2025-05-06 20:04:00+00:00,BTC,0.06,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.227100+00:00
BTCX-00006862,2025-05-06 16:54:00+00:00,BTC,0.02,COMPRA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.227159+00:00
BTCX-00006863,2025-05-06 15:55:00+00:00,BTC,0.5,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.227216+00:00
BTCX-00006864,2025-05-06 15:55:00+00:00,BTC,0.3,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.227271+00:00
BTCX-00006865,2025-05-06 18:38:00+00:00,BTC,0.18,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.227321+00:00
BTCX-00006866,2025-05-06 15:43:00+00:00,BTC,0.39,COMPRA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.227374+00:00
BTCX-00006867,2025-05-07 12:44:00+00:00,BTC,0.3,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.227431+00:00
BTCX-00006868,2025-05-07 10:47:00+00:00,BTC,0.44,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.227483+00:00
BTCX-00006869,2025-05-07 09:37:00+00:00,BTC,0.32,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.227535+00:00
BTCX-00006870,2025-05-07 09:35:00+00:00,BTC,0.27,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.227590+00:00
BTCX-00006871,2025-05-07 12:19:00+00:00,BTC,0.14,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.227647+00:00
BTCX-00006872,2025-05-07 17:49:00+00:00,BTC,0.32,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.227704+00:00
BTCX-00006873,2025-05-07 17:44:00+00:00,BTC,0.34,COMPRA,USD,C007,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.227762+00:00
BTCX-00006874,2025-05-07 11:15:00+00:00,BTC,0.3,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.227816+00:00
BTCX-00006875,2025-05-07 09:53:00+00:00,BTC,0.37,VENDA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.227871+00:00
BTCX-00006876,2025-05-07 17:54:00+00:00,BTC,0.21,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.227922+00:00
BTCX-00006877,2025-05-07 17:21:00+00:00,BTC,0.48,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.227979+00:00
BTCX-00006878,2025-05-07 10:13:00+00:00,BTC,0.4,COMPRA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.228036+00:00
BTCX-00006879,2025-05-07 09:13:00+00:00,BTC,0.2,COMPRA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.228093+00:00
BTCX-00006880,2025-05-08 17:35:00+00:00,BTC,0.14,VENDA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.228157+00:00
BTCX-00006881,2025-05-08 18:53:00+00:00,BTC,0.41,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.228216+00:00
BTCX-00006882,2025-05-08 17:01:00+00:00,BTC,0.03,VENDA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.228272+00:00
BTCX-00006883,2025-05-08 15:16:00+00:00,BTC,0.29,VENDA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.228323+00:00
BTCX-00006884,2025-05-08 15:26:00+00:00,BTC,0.18,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.228374+00:00
BTCX-00006885,2025-05-08 20:17:00+00:00,BTC,0.07,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.228424+00:00
BTCX-00006886,2025-05-08 10:08:00+00:00,BTC,0.03,VENDA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.228476+00:00
BTCX-00006887,2025-05-08 16:21:00+00:00,BTC,0.23,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.228528+00:00
BTCX-00006888,2025-05-08 16:25:00+00:00,BTC,0.03,COMPRA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.228585+00:00
BTCX-00006889,2025-05-08 17:19:00+00:00,BTC,0.01,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.228641+00:00
BTCX-00006890,2025-05-08 13:16:00+00:00,BTC,0.06,VENDA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.228698+00:00
BTCX-00006891,2025-05-08 17:07:00+00:00,BTC,0.46,VENDA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.228754+00:00
BTCX-00006892,2025-05-08 20:24:00+00:00,BTC,0.05,COMPRA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.228808+00:00
BTCX-00006893,2025-05-08 15:07:00+00:00,BTC,0.07,VENDA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.228859+00:00
BTCX-00006894,2025-05-08 12:56:00+00:00,BTC,0.25,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.228910+00:00
BTCX-00006895,2025-05-09 11:25:00+00:00,BTC,0.48,COMPRA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.228967+00:00
BTCX-00006896,2025-05-09 14:45:00+00:00,BTC,0.41,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.229019+00:00
BTCX-00006897,2025-05-09 13:11:00+00:00,BTC,0.48,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.229075+00:00
BTCX-00006898,2025-05-09 15:32:00+00:00,BTC,0.49,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.229135+00:00
BTCX-00006899,2025-05-09 16:05:00+00:00,BTC,0.18,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.229192+00:00
BTCX-00006900,2025-05-09 19:17:00+00:00,BTC,0.41,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.229252+00:00
BTCX-00006901,2025-05-09 18:22:00+00:00,BTC,0.44,VENDA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.229306+00:00
BTCX-00006902,2025-05-09 09:14:00+00:00,BTC,0.01,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.229357+00:00
BTCX-00006903,2025-05-09 15:41:00+00:00,BTC,0.09,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.229408+00:00
BTCX-00006904,2025-05-09 12:33:00+00:00,BTC,0.25,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.229460+00:00
BTCX-00006905,2025-05-09 11:44:00+00:00,BTC,0.07,VENDA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.229519+00:00
BTCX-00006906,2025-05-09 15:51:00+00:00,BTC,0.34,COMPRA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.229577+00:00
BTCX-00006907,2025-05-09 19:50:00+00:00,BTC,0.04,VENDA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.229633+00:00
BTCX-00006908,2025-05-09 16:01:00+00:00,BTC,0.38,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.229692+00:00
BTCX-00006909,2025-05-09 20:38:00+00:00,BTC,0.37,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.229749+00:00
BTCX-00006910,2025-05-09 14:02:00+00:00,BTC,0.35,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.229802+00:00
BTCX-00006911,2025-05-10 20:50:00+00:00,BTC,0.17,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.229875+00:00
BTCX-00006912,2025-05-10 17:40:00+00:00,BTC,0.17,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.229933+00:00
BTCX-00006913,2025-05-10 16:52:00+00:00,BTC,0.3,COMPRA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.229985+00:00
BTCX-00006914,2025-05-10 15:11:00+00:00,BTC,0.32,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.230036+00:00
